hotel,date,occupied_rooms,avg_adr,avg_lead_time,avg_adults,seg_TA,seg_TO,seg_Direct,seg_Corporate,capacity,occupancy_rate,year,month,day,dayofweek,dayofyear,weekofyear,quarter,is_weekend,doy_sin,doy_cos,dow_sin,dow_cos,occ_lag_7,adr_lag_7,occ_lag_14,adr_lag_14,occ_lag_28,adr_lag_28,occ_roll_7,occ_roll_28
City Hotel,2015-09-13,129,92.39472868217054,75.06976744186046,1.806201550387597,0.0,0.0,0.10852713178294573,0.007751937984496124,224.0,0.5758928571428571,2015,9,13,6,256,37,3,1,-0.9527692922168511,-0.30369503751065885,-0.7818314824680299,0.6234898018587334,0.96875,81.29824884792627,0.28125,87.37222222222222,0.4732142857142857,81.61415094339623,0.867984693877551,0.6259566326530612
City Hotel,2015-09-14,171,94.19134502923976,95.6374269005848,1.7777777777777777,0.0,0.0,0.1111111111111111,0.017543859649122806,224.0,0.7633928571428571,2015,9,14,0,257,38,3,0,-0.9578523554276669,-0.28726097055059635,0.0,1.0,0.9464285714285714,87.21160377358491,0.4419642857142857,85.04828282828284,0.6830357142857143,81.77150326797386,0.8118622448979592,0.629623724489796
City Hotel,2015-09-15,195,96.7043076923077,61.9025641025641,1.7128205128205127,0.0,0.0,0.13846153846153847,0.046153846153846156,224.0,0.8705357142857143,2015,9,15,1,258,38,3,0,-0.9626519747161487,-0.2707418984477642,0.7818314824680298,0.6234898018587336,0.7366071428571429,94.04490909090909,0.4330357142857143,84.16865979381443,0.7276785714285714,84.69386503067484,0.7857142857142857,0.6324936224489797
City Hotel,2015-09-16,210,95.38523809523811,64.88571428571429,1.7190476190476192,0.0,0.0,0.10952380952380952,0.0380952380952381,224.0,0.9375,2015,9,16,2,259,38,3,0,-0.9671667297977312,-0.2541427094613622,0.9749279121818236,-0.22252093395631434,0.8883928571428571,95.91492462311558,0.5669642857142857,82.65055118110237,0.5223214285714286,87.52025641025642,0.8048469387755102,0.637595663265306
City Hotel,2015-09-17,216,88.65425925925926,48.68981481481482,1.6805555555555556,0.0,0.0,0.1111111111111111,0.032407407407407406,224.0,0.9642857142857143,2015,9,17,3,260,38,3,0,-0.97139528468375,-0.23746831555846842,0.43388373911755823,-0.900968867902419,0.8348214285714286,96.02251336898395,0.5803571428571429,94.49307692307693,0.5044642857142857,87.58469026548673,0.8118622448979592,0.6524234693877551
City Hotel,2015-09-18,220,97.43154545454544,65.3,1.7454545454545454,0.0,0.0,0.07272727272727272,0.0,224.0,0.9821428571428571,2015,9,18,4,261,38,3,1,-0.9753363880767837,-0.2207236509605022,-0.433883739117558,-0.9009688679024191,0.8348214285714286,90.52171122994653,0.9241071428571429,93.49748792270532,0.46875,87.02695238095238,0.8303571428571429,0.6688456632653061
City Hotel,2015-09-19,218,102.03330275229357,57.408256880733944,1.7706422018348624,0.0,0.0,0.10550458715596331,0.01834862385321101,224.0,0.9732142857142857,2015,9,19,5,262,38,3,1,-0.9789888737409319,-0.20391367068311472,-0.9749279121818236,-0.2225209339563146,0.8660714285714286,85.5683505154639,0.8883928571428571,91.53517587939699,0.5133928571428571,88.36939130434783,0.8514030612244897,0.6871811224489797
City Hotel,2015-09-20,174,101.3816091954023,38.41954022988506,1.7183908045977012,0.0,0.0,0.13218390804597702,0.04597701149425287,224.0,0.7767857142857143,2015,9,20,6,263,38,3,1,-0.9823516608469237,-0.18704334906991657,-0.7818314824680299,0.6234898018587334,0.5758928571428571,92.39472868217054,0.96875,81.29824884792627,0.4732142857142857,85.32613207547169,0.8667091836734694,0.7036033163265306
City Hotel,2015-09-21,211,97.32274881516587,46.199052132701425,1.7298578199052133,0.0,0.0,0.14218009478672985,0.04265402843601896,224.0,0.9419642857142857,2015,9,21,0,264,39,3,0,-0.9854237542919524,-0.17011767832049052,0.0,1.0,0.7633928571428571,94.19134502923976,0.9464285714285714,87.21160377358491,0.5625,79.60388888888889,0.895408163265306,0.7144451530612245
City Hotel,2015-09-22,219,98.05073059360731,27.940639269406393,1.7534246575342465,0.0,0.0,0.1004566210045662,0.0502283105022831,224.0,0.9776785714285714,2015,9,22,1,265,39,3,0,-0.9882042449941422,-0.15314166701312007,0.7818314824680298,0.6234898018587336,0.8705357142857143,96.7043076923077,0.7366071428571429,94.04490909090909,0.5848214285714286,73.38824427480917,0.9209183673469388,0.7279974489795917
City Hotel,2015-09-23,209,119.6387081339713,30.57894736842105,1.7942583732057416,0.0,0.0,0.09569377990430622,0.009569377990430622,224.0,0.9330357142857143,2015,9,23,2,266,39,3,0,-0.9906923101615609,-0.13612033862266704,0.9749279121818236,-0.22252093395631434,0.9375,95.38523809523811,0.8883928571428571,95.91492462311558,0.5892857142857143,73.06378787878788,0.9362244897959184,0.7420280612244898
City Hotel,2015-09-24,197,123.54441624365482,42.3248730964467,1.781725888324873,0.0,0.0,0.08629441624365482,0.0,224.0,0.8794642857142857,2015,9,24,3,267,39,3,0,-0.9928872135356962,-0.11905873003404988,0.43388373911755823,-0.900968867902419,0.9642857142857143,88.65425925925926,0.8348214285714286,96.02251336898395,0.5044642857142857,73.4412389380531,0.9355867346938774,0.7543048469387754
City Hotel,2015-09-25,216,156.94865740740738,48.78703703703704,1.5787037037037037,0.0,0.0,0.041666666666666664,0.0,224.0,0.9642857142857143,2015,9,25,4,268,39,3,1,-0.994788305609327,-0.10196189005174576,-0.433883739117558,-0.9009688679024191,0.9821428571428571,97.43154545454544,0.8348214285714286,90.52171122994653,0.36607142857142855,74.54524390243903,0.923469387755102,0.7676977040816327
City Hotel,2015-09-26,188,164.23117021276596,37.340425531914896,1.452127659574468,0.0,0.0,0.07446808510638298,0.005319148936170213,224.0,0.8392857142857143,2015,9,26,5,269,39,3,1,-0.9963950238187231,-0.08483487790576538,-0.9749279121818236,-0.2225209339563146,0.9732142857142857,102.03330275229357,0.8660714285714286,85.5683505154639,0.36160714285714285,90.68530864197531,0.9209183673469388,0.7890625
City Hotel,2015-09-27,194,163.26974226804126,37.29896907216495,1.4381443298969072,0.0,0.0,0.061855670103092786,0.010309278350515464,224.0,0.8660714285714286,2015,9,27,6,270,39,3,1,-0.9977068927101168,-0.06768276175455162,-0.7818314824680299,0.6234898018587334,0.7767857142857143,101.3816091954023,0.5758928571428571,92.39472868217054,0.28125,87.37222222222222,0.9017857142857143,0.8061224489795917
City Hotel,2015-09-28,197,160.128730964467,36.878172588832484,1.3959390862944163,0.0,0.0,0.05583756345177665,0.04060913705583756,224.0,0.8794642857142857,2015,9,28,0,271,40,3,0,-0.9987235240803972,-0.050510617185222886,0.0,1.0,0.9419642857142857,97.32274881516587,0.7633928571428571,94.19134502923976,0.4419642857142857,85.04828282828284,0.9145408163265306,0.8270089285714286
City Hotel,2015-09-29,164,138.1759756097561,40.38414634146341,1.4085365853658536,0.0,0.0,0.07317073170731707,0.07926829268292683,224.0,0.7321428571428571,2015,9,29,1,272,40,3,0,-0.9994446170919858,-0.033323525711631344,0.7818314824680298,0.6234898018587336,0.9776785714285714,98.05073059360731,0.8705357142857143,96.7043076923077,0.4330357142857143,84.16865979381443,0.9056122448979592,0.8426339285714286
City Hotel,2015-09-30,113,105.57902654867257,42.67256637168141,1.7345132743362832,0.0,0.0,0.11504424778761062,0.10619469026548672,224.0,0.5044642857142857,2015,9,30,2,273,40,3,0,-0.9998699583618592,-0.016126573270657762,0.9749279121818236,-0.22252093395631434,0.9330357142857143,119.6387081339713,0.9375,95.38523809523811,0.5669642857142857,82.65055118110237,0.8705357142857143,0.8533163265306122
City Hotel,2015-10-01,92,109.48489130434783,25.73913043478261,1.7282608695652173,0.0,0.0,0.09782608695652174,0.06521739130434782,224.0,0.4107142857142857,2015,10,1,3,274,40,4,0,-0.9999994220246925,0.001075151282798226,0.43388373911755823,-0.900968867902419,0.8794642857142857,123.54441624365482,0.9642857142857143,88.65425925925926,0.5803571428571429,94.49307692307693,0.809311224489796,0.8510841836734694
City Hotel,2015-10-02,211,103.44004739336492,103.81042654028435,1.4502369668246446,0.0,0.0,0.07582938388625593,0.0,224.0,0.9419642857142857,2015,10,2,4,275,40,4,1,-0.999832969770105,0.018276557681691223,-0.433883739117558,-0.9009688679024191,0.9642857142857143,156.94865740740738,0.9821428571428571,97.43154545454544,0.9241071428571429,93.49748792270532,0.7423469387755102,0.8450255102040816
City Hotel,2015-10-03,200,100.7933,113.975,1.43,0.0,0.0,0.075,0.0,224.0,0.8928571428571429,2015,10,3,5,276,40,4,1,-0.9993706508539969,0.03547255575312556,-0.9749279121818236,-0.2225209339563146,0.8392857142857143,164.23117021276596,0.9732142857142857,102.03330275229357,0.8883928571428571,91.53517587939699,0.7391581632653061,0.8456632653061226
City Hotel,2015-10-04,161,92.04869565217392,64.86335403726709,1.8198757763975155,0.0,0.0,0.08074534161490683,0.012422360248447204,224.0,0.71875,2015,10,4,6,277,40,4,1,-0.9986126020839734,0.052658056924614005,-0.7818314824680299,0.6234898018587334,0.8660714285714286,163.26974226804126,0.7767857142857143,101.3816091954023,0.96875,81.29824884792627,0.746811224489796,0.8458227040816327
City Hotel,2015-10-05,174,101.35862068965518,40.59770114942529,1.7816091954022988,0.0,0.0,0.14367816091954022,0.034482758620689655,224.0,0.7767857142857143,2015,10,5,0,278,41,4,0,-0.9975590477788613,0.06982797572987089,0.0,1.0,0.8794642857142857,160.128730964467,0.9419642857142857,97.32274881516587,0.9464285714285714,87.21160377358491,0.725765306122449,0.8368941326530612
City Hotel,2015-10-06,180,101.81644444444444,29.133333333333333,1.7833333333333334,0.0,0.0,0.13333333333333333,0.027777777777777776,224.0,0.8035714285714286,2015,10,6,1,279,41,4,0,-0.9962102997023297,0.0869772313136861,0.7818314824680298,0.6234898018587336,0.7321428571428571,138.1759756097561,0.9776785714285714,98.05073059360731,0.7366071428571429,94.04490909090909,0.7110969387755102,0.8308354591836734
City Hotel,2015-10-07,222,97.64405405405405,35.7972972972973,1.7477477477477477,0.0,0.0,0.10810810810810811,0.04054054054054054,224.0,0.9910714285714286,2015,10,7,2,280,41,4,0,-0.9945667569706337,0.1041007489354256,0.9749279121818236,-0.22252093395631434,0.5044642857142857,105.57902654867257,0.9330357142857143,119.6387081339713,0.8883928571428571,95.91492462311558,0.7213010204081632,0.8332270408163265
City Hotel,2015-10-08,223,93.80932735426009,54.57847533632287,1.7757847533632287,0.0,0.0,0.07623318385650224,0.008968609865470852,224.0,0.9955357142857143,2015,10,8,3,281,41,4,0,-0.9926289059345095,0.12119346147073601,0.43388373911755823,-0.900968867902419,0.4107142857142857,109.48489130434783,0.8794642857142857,123.54441624365482,0.8348214285714286,96.02251336898395,0.7908163265306122,0.8368941326530611
City Hotel,2015-10-09,205,101.27634146341464,73.2439024390244,1.8097560975609757,0.0,0.0,0.07317073170731707,0.004878048780487805,224.0,0.9151785714285714,2015,10,9,4,282,41,4,1,-0.9903973200352558,0.13825031091098192,-0.433883739117558,-0.9009688679024191,0.9419642857142857,103.44004739336492,0.9642857142857143,156.94865740740738,0.8348214285714286,90.52171122994653,0.8743622448979592,0.8426339285714286
City Hotel,2015-10-10,222,85.94333333333334,107.33783783783784,1.8783783783783783,0.0,0.0,0.013513513513513514,0.0045045045045045045,224.0,0.9910714285714286,2015,10,10,5,283,41,4,1,-0.9878726596350429,0.15526624985999563,-0.9749279121818236,-0.2225209339563146,0.8928571428571429,100.7933,0.8392857142857143,164.23117021276596,0.8660714285714286,85.5683505154639,0.8705357142857143,0.8455038265306124
City Hotel,2015-10-11,173,83.29421965317918,108.69364161849711,1.8901734104046244,0.0,0.0,0.046242774566473986,0.03468208092485549,224.0,0.7723214285714286,2015,10,11,6,284,41,4,1,-0.9850556718215013,0.172236243027682,-0.7818314824680299,0.6234898018587334,0.71875,92.04869565217392,0.8660714285714286,163.26974226804126,0.5758928571428571,92.39472868217054,0.8845663265306122,0.849968112244898
City Hotel,2015-10-12,175,84.7496,80.14857142857143,1.7542857142857142,0.0,0.0,0.03428571428571429,0.18285714285714286,224.0,0.78125,2015,10,12,0,285,42,4,0,-0.981947190186646,0.18915526872004093,0.0,1.0,0.7767857142857143,101.35862068965518,0.8794642857142857,160.128730964467,0.7633928571428571,94.19134502923976,0.892219387755102,0.8569834183673468
City Hotel,2015-10-13,156,91.02974358974359,32.782051282051285,1.7307692307692308,0.0,0.0,0.03205128205128205,0.1282051282051282,224.0,0.6964285714285714,2015,10,13,1,286,42,4,0,-0.9785481345802031,0.20601832032517084,0.7818314824680298,0.6234898018587336,0.8035714285714286,101.81644444444444,0.7321428571428571,138.1759756097561,0.8705357142857143,96.7043076923077,0.8928571428571429,0.8576211734693876
City Hotel,2015-10-14,133,94.1724060150376,34.06015037593985,1.7669172932330828,0.0,0.0,0.08270676691729323,0.13533834586466165,224.0,0.59375,2015,10,14,2,287,42,4,0,-0.9748595108374125,0.22282040779479959,0.9749279121818236,-0.22252093395631434,0.9910714285714286,97.64405405405405,0.5044642857142857,105.57902654867257,0.9375,95.38523809523811,0.8775510204081634,0.8514030612244898
City Hotel,2015-10-15,190,95.30457894736841,28.094736842105263,1.6,0.0,0.0,0.042105263157894736,0.08947368421052632,224.0,0.8482142857142857,2015,10,15,3,288,42,4,0,-0.9708824104813836,0.2395565591209271,0.43388373911755823,-0.900968867902419,0.9955357142857143,93.80932735426009,0.4107142857142857,109.48489130434783,0.9642857142857143,88.65425925925926,0.8207908163265306,0.8391262755102041
City Hotel,2015-10-16,216,97.12893518518518,54.657407407407405,1.7314814814814814,0.0,0.0,0.018518518518518517,0.009259259259259259,224.0,0.9642857142857143,2015,10,16,4,289,42,4,1,-0.9666180104000972,0.2562218218071163,-0.433883739117558,-0.9009688679024191,0.9151785714285714,101.27634146341464,0.9419642857142857,103.44004739336492,0.9821428571428571,97.43154545454544,0.7997448979591837,0.8349808673469388
City Hotel,2015-10-17,217,91.06410138248847,93.84331797235023,1.8617511520737327,0.0,0.0,0.009216589861751152,0.009216589861751152,224.0,0.96875,2015,10,17,5,290,42,4,1,-0.9620675724981452,0.27281126433401914,-0.9749279121818236,-0.2225209339563146,0.9910714285714286,85.94333333333334,0.8928571428571429,100.7933,0.9732142857142857,102.03330275229357,0.8067602040816327,0.834343112244898
City Hotel,2015-10-18,155,92.04567741935483,59.74193548387097,1.8580645161290323,0.0,0.0,0.05806451612903226,0.07096774193548387,224.0,0.6919642857142857,2015,10,18,6,291,42,4,1,-0.957232443323312,0.2893199776186952,-0.7818314824680299,0.6234898018587334,0.7723214285714286,83.29421965317918,0.71875,92.04869565217392,0.7767857142857143,101.3816091954023,0.8035714285714286,0.8341836734693878
City Hotel,2015-10-19,196,90.42260204081633,65.61224489795919,1.75,0.0,0.0,0.05612244897959184,0.10204081632653061,224.0,0.875,2015,10,19,0,292,43,4,0,-0.9521140536681102,0.3057430764672831,0.0,1.0,0.78125,84.7496,0.7767857142857143,101.35862068965518,0.9419642857142857,97.32274881516587,0.7920918367346939,0.8311543367346939
City Hotel,2015-10-20,215,97.57790697674419,42.27441860465116,1.6744186046511629,0.0,0.0,0.09302325581395349,0.12558139534883722,224.0,0.9598214285714286,2015,10,20,1,293,43,4,0,-0.9467139181463862,0.3220757010206104,0.7818314824680298,0.6234898018587336,0.6964285714285714,91.02974358974359,0.8035714285714286,101.81644444444444,0.9776785714285714,98.05073059360731,0.805484693877551,0.8287627551020408
City Hotel,2015-10-21,215,91.15079069767441,43.14883720930233,1.7069767441860466,0.0,0.0,0.10232558139534884,0.07906976744186046,224.0,0.9598214285714286,2015,10,21,2,294,43,4,0,-0.9410336347451197,0.3383130181923075,0.9749279121818236,-0.22252093395631434,0.59375,94.1724060150376,0.9910714285714286,97.64405405405405,0.9330357142857143,119.6387081339713,0.8431122448979592,0.828125
City Hotel,2015-10-22,145,99.83075862068965,31.213793103448275,1.8551724137931034,0.0,0.0,0.12413793103448276,0.034482758620689655,224.0,0.6473214285714286,2015,10,22,3,295,43,4,0,-0.9350748843515574,0.3544502230989869,0.43388373911755823,-0.900968867902419,0.8482142857142857,95.30457894736841,0.9955357142857143,93.80932735426009,0.8794642857142857,123.54441624365482,0.895408163265306,0.8290816326530612
City Hotel,2015-10-23,127,94.83393700787401,32.98425196850393,1.9133858267716535,0.0,0.0,0.12598425196850394,0.007874015748031496,224.0,0.5669642857142857,2015,10,23,4,296,43,4,1,-0.9288394302558068,0.3704825404820963,-0.433883739117558,-0.9009688679024191,0.9642857142857143,97.12893518518518,0.9151785714285714,101.27634146341464,0.9642857142857143,156.94865740740738,0.8667091836734694,0.8207908163265306
City Hotel,2015-10-24,107,102.5585046728972,38.401869158878505,1.7757009345794392,0.0,0.0,0.1308411214953271,0.009345794392523364,224.0,0.47767857142857145,2015,10,24,5,297,43,4,1,-0.9223291176290545,0.3864052261209853,-0.9749279121818236,-0.2225209339563146,0.96875,91.06410138248847,0.9910714285714286,85.94333333333334,0.8392857142857143,164.23117021276596,0.8099489795918366,0.8066007653061226
City Hotel,2015-10-25,195,93.70907692307692,48.34871794871795,1.8307692307692307,0.0,0.0,0.08205128205128205,0.010256410256410256,224.0,0.8705357142857143,2015,10,25,6,298,43,4,1,-0.9155458729775467,0.40221356823680365,-0.7818314824680299,0.6234898018587334,0.6919642857142857,92.04567741935483,0.7723214285714286,83.29421965317918,0.8660714285714286,163.26974226804126,0.7397959183673469,0.7936862244897959
City Hotel,2015-10-26,199,91.76969849246233,46.79899497487437,1.864321608040201,0.0,0.0,0.09547738693467336,0.020100502512562814,224.0,0.8883928571428571,2015,10,26,0,299,44,4,0,-0.9084917035725082,0.41790288888678667,0.0,1.0,0.875,90.42260204081633,0.78125,84.7496,0.8794642857142857,160.128730964467,0.7653061224489797,0.793845663265306
City Hotel,2015-10-27,186,90.46650537634409,50.09139784946237,1.8387096774193548,0.0,0.0,0.06451612903225806,0.06451612903225806,224.0,0.8303571428571429,2015,10,27,1,300,44,4,0,-0.9011686968561569,0.4334685453485363,0.7818314824680298,0.6234898018587336,0.9598214285714286,97.57790697674419,0.6964285714285714,91.02974358974359,0.7321428571428571,138.1759756097561,0.767219387755102,0.7941645408163265
City Hotel,2015-10-28,173,92.7079190751445,52.04624277456647,1.8786127167630058,0.0,0.0,0.06936416184971098,0.023121387283236993,224.0,0.7723214285714286,2015,10,28,2,301,44,4,0,-0.8935790198239952,0.4489059314938798,0.9749279121818236,-0.22252093395631434,0.9598214285714286,91.15079069767441,0.59375,94.1724060150376,0.5044642857142857,105.57902654867257,0.7487244897959184,0.797672193877551
City Hotel,2015-10-29,201,92.79477611940298,50.43781094527363,1.7960199004975124,0.0,0.0,0.07960199004975124,0.004975124378109453,224.0,0.8973214285714286,2015,10,29,3,302,44,4,0,-0.8857249183835637,0.4642104791518923,0.43388373911755823,-0.900968867902419,0.6473214285714286,99.83075862068965,0.8482142857142857,95.30457894736841,0.4107142857142857,109.48489130434783,0.721938775510204,0.8072385204081634
City Hotel,2015-10-30,177,88.51124293785311,48.48022598870057,1.8587570621468927,0.0,0.0,0.05649717514124294,0.0,224.0,0.7901785714285714,2015,10,30,4,303,44,4,1,-0.8776087166898392,0.4793776594606945,-0.433883739117558,-0.9009688679024191,0.5669642857142857,94.83393700787401,0.9642857142857143,97.12893518518518,0.9419642857142857,103.44004739336492,0.7576530612244898,0.8246173469387755
